D_PROVINCIA;D_MUNICIPIO;D_ESTACION;F_FECHA;D_HORA;'PM10';'PM25';'NO2';'O3';'SO2'
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;GRANADA-NORTE                                                                                                                                                                                                                                             ;2023/11/24 00:00:00.000000000;11:00                                                                                                                                                                                                                                                     ;28.174;9.485;73.0;;8.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;PALACIO DE CONGRESOS                                                                                                                                                                                                                                      ;2023/11/24 00:00:00.000000000;11:00                                                                                                                                                                                                                                                     ;16.209;11.275;39.0;28.375;15.0
GRANADA                                                                                                                                                                                                                                                   ;MOTRIL                                                                                                                                                                                                                                                    ;MOTRIL                                                                                                                                                                                                                                                    ;2023/11/24 00:00:00.000000000;11:00                                                                                                                                                                                                                                                     ;20.772;;42.0;60.0;4.0
GRANADA                                                                                                                                                                                                                                                   ;ARMILLA                                                                                                                                                                                                                                                   ;CIUDAD DEPORTIVA                                                                                                                                                                                                                                          ;2023/11/24 00:00:00.000000000;12:00                                                                                                                                                                                                                                                     ;33.213;;27.0;17.83;4.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;GRANADA-NORTE                                                                                                                                                                                                                                             ;2023/11/24 00:00:00.000000000;12:00                                                                                                                                                                                                                                                     ;28.834;9.555;49.0;;6.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;PALACIO DE CONGRESOS                                                                                                                                                                                                                                      ;2023/11/24 00:00:00.000000000;12:00                                                                                                                                                                                                                                                     ;16.342;11.07;48.0;25.75;15.0
GRANADA                                                                                                                                                                                                                                                   ;MOTRIL                                                                                                                                                                                                                                                    ;MOTRIL                                                                                                                                                                                                                                                    ;2023/11/24 00:00:00.000000000;12:00                                                                                                                                                                                                                                                     ;21.802;;10.0;60.75;4.0
GRANADA                                                                                                                                                                                                                                                   ;ARMILLA                                                                                                                                                                                                                                                   ;CIUDAD DEPORTIVA                                                                                                                                                                                                                                          ;2023/11/24 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;33.169;;15.0;23.23;4.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;GRANADA-NORTE                                                                                                                                                                                                                                             ;2023/11/24 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;29.246;9.695;39.0;;4.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;PALACIO DE CONGRESOS                                                                                                                                                                                                                                      ;2023/11/24 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;16.695;11.224;36.0;26.375;14.0
GRANADA                                                                                                                                                                                                                                                   ;MOTRIL                                                                                                                                                                                                                                                    ;MOTRIL                                                                                                                                                                                                                                                    ;2023/11/24 00:00:00.000000000;13:00                                                                                                                                                                                                                                                     ;21.888;;8.0;63.875;3.0
GRANADA                                                                                                                                                                                                                                                   ;ARMILLA                                                                                                                                                                                                                                                   ;CIUDAD DEPORTIVA                                                                                                                                                                                                                                          ;2023/11/24 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;32.374;;9.0;30.748;4.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;GRANADA-NORTE                                                                                                                                                                                                                                             ;2023/11/24 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;29.659;9.765;34.0;;3.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;PALACIO DE CONGRESOS                                                                                                                                                                                                                                      ;2023/11/24 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;17.225;11.48;25.0;29.125;14.0
GRANADA                                                                                                                                                                                                                                                   ;MOTRIL                                                                                                                                                                                                                                                    ;MOTRIL                                                                                                                                                                                                                                                    ;2023/11/24 00:00:00.000000000;14:00                                                                                                                                                                                                                                                     ;21.673;;6.0;67.375;3.0
GRANADA                                                                                                                                                                                                                                                   ;ARMILLA                                                                                                                                                                                                                                                   ;CIUDAD DEPORTIVA                                                                                                                                                                                                                                          ;2023/11/24 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;32.462;;7.0;40.121;4.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;GRANADA-NORTE                                                                                                                                                                                                                                             ;2023/11/24 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;30.071;9.835;34.0;;3.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;PALACIO DE CONGRESOS                                                                                                                                                                                                                                      ;2023/11/24 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;17.49;11.89;22.0;32.125;14.0
GRANADA                                                                                                                                                                                                                                                   ;MOTRIL                                                                                                                                                                                                                                                    ;MOTRIL                                                                                                                                                                                                                                                    ;2023/11/24 00:00:00.000000000;15:00                                                                                                                                                                                                                                                     ;21.501;;8.0;70.625;3.0
GRANADA                                                                                                                                                                                                                                                   ;ARMILLA                                                                                                                                                                                                                                                   ;CIUDAD DEPORTIVA                                                                                                                                                                                                                                          ;2023/11/24 00:00:00.000000000;16:00                                                                                                                                                                                                                                                     ;32.948;;8.0;49.544;4.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;GRANADA-NORTE                                                                                                                                                                                                                                             ;2023/11/24 00:00:00.000000000;16:00                                                                                                                                                                                                                                                     ;30.36;9.87;48.0;;3.0
GRANADA                                                                                                                                                                                                                                                   ;GRANADA                                                                                                                                                                                                                                                   ;PALACIO DE CONGRESOS                                                                                                                                                                                                                                      ;2023/11/24 00:00:00.000000000;16:00                                                                                                                                                                                                                                                     ;17.755;12.249;29.0;37.25;14.0
