D_PROVINCIA;D_MUNICIPIO;D_ESTACION;F_FECHA;D_HORA;'PM10';'PM25';'NO2';'O3';'SO2'
HUELVA                                                                                                                                                                                                                                                    ;ALMONTE                                                                                                                                                                                                                                                   ;MATALASCAÑAS                                                                                                                                                                                                                                              ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;17.6;;4.0;42.875;3.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;CAMPUS EL CARMEN                                                                                                                                                                                                                                          ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;;6.598;21.0;42.375;1.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;LA ORDEN                                                                                                                                                                                                                                                  ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;13.41;;1.0;45.625;12.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;LOS ROSALES                                                                                                                                                                                                                                               ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;17.962;;10.0;;12.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;MARISMAS DEL TITÁN                                                                                                                                                                                                                                        ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;22.35;;18.0;;6.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;POZO DULCE                                                                                                                                                                                                                                                ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;24.496;7.83;21.0;;2.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;ROMERALEJO                                                                                                                                                                                                                                                ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;35.888;;;;10.0
HUELVA                                                                                                                                                                                                                                                    ;MOGUER                                                                                                                                                                                                                                                    ;EL ARENOSILLO                                                                                                                                                                                                                                             ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;;;4.0;70.125;3.0
HUELVA                                                                                                                                                                                                                                                    ;MOGUER                                                                                                                                                                                                                                                    ;MAZAGÓN                                                                                                                                                                                                                                                   ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;;;10.0;60.25;6.0
HUELVA                                                                                                                                                                                                                                                    ;MOGUER                                                                                                                                                                                                                                                    ;MOGUER                                                                                                                                                                                                                                                    ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;;;;;
HUELVA                                                                                                                                                                                                                                                    ;NIEBLA                                                                                                                                                                                                                                                    ;NIEBLA                                                                                                                                                                                                                                                    ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;15.188;;8.0;;3.0
HUELVA                                                                                                                                                                                                                                                    ;PALOS DE LA FRONTERA                                                                                                                                                                                                                                      ;LA RÁBIDA                                                                                                                                                                                                                                                 ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;17.531;;6.0;69.625;4.0
HUELVA                                                                                                                                                                                                                                                    ;PALOS DE LA FRONTERA                                                                                                                                                                                                                                      ;PALOS                                                                                                                                                                                                                                                     ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;16.725;;5.0;;3.0
HUELVA                                                                                                                                                                                                                                                    ;PALOS DE LA FRONTERA                                                                                                                                                                                                                                      ;TORREARENILLA                                                                                                                                                                                                                                             ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;11.25;;7.0;;3.0
HUELVA                                                                                                                                                                                                                                                    ;PUNTA UMBRÍA                                                                                                                                                                                                                                              ;PUNTA UMBRÍA                                                                                                                                                                                                                                              ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;7.7;;8.0;52.375;1.0
HUELVA                                                                                                                                                                                                                                                    ;SAN JUAN DEL PUERTO                                                                                                                                                                                                                                       ;SAN JUAN DEL PUERTO                                                                                                                                                                                                                                       ;2023/01/26 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;20.4;;18.0;;3.0
HUELVA                                                                                                                                                                                                                                                    ;ALMONTE                                                                                                                                                                                                                                                   ;MATALASCAÑAS                                                                                                                                                                                                                                              ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;17.05;;3.0;38.0;3.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;CAMPUS EL CARMEN                                                                                                                                                                                                                                          ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;;6.67;6.0;39.75;1.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;LA ORDEN                                                                                                                                                                                                                                                  ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;13.635;;0.0;43.375;12.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;LOS ROSALES                                                                                                                                                                                                                                               ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;17.512;;4.0;;12.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;MARISMAS DEL TITÁN                                                                                                                                                                                                                                        ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;22.5;;9.0;;4.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;POZO DULCE                                                                                                                                                                                                                                                ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;24.378;7.939;9.0;;2.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;ROMERALEJO                                                                                                                                                                                                                                                ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;35.775;;;;10.0
HUELVA                                                                                                                                                                                                                                                    ;MOGUER                                                                                                                                                                                                                                                    ;EL ARENOSILLO                                                                                                                                                                                                                                             ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;;;3.0;67.625;3.0
HUELVA                                                                                                                                                                                                                                                    ;MOGUER                                                                                                                                                                                                                                                    ;MAZAGÓN                                                                                                                                                                                                                                                   ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;;;;57.75;8.0
HUELVA                                                                                                                                                                                                                                                    ;MOGUER                                                                                                                                                                                                                                                    ;MOGUER                                                                                                                                                                                                                                                    ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;;;;;
HUELVA                                                                                                                                                                                                                                                    ;NIEBLA                                                                                                                                                                                                                                                    ;NIEBLA                                                                                                                                                                                                                                                    ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;15.075;;8.0;;3.0
HUELVA                                                                                                                                                                                                                                                    ;PALOS DE LA FRONTERA                                                                                                                                                                                                                                      ;LA RÁBIDA                                                                                                                                                                                                                                                 ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;17.077;;;66.5;4.0
HUELVA                                                                                                                                                                                                                                                    ;PALOS DE LA FRONTERA                                                                                                                                                                                                                                      ;PALOS                                                                                                                                                                                                                                                     ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;16.95;;4.0;;3.0
HUELVA                                                                                                                                                                                                                                                    ;PALOS DE LA FRONTERA                                                                                                                                                                                                                                      ;TORREARENILLA                                                                                                                                                                                                                                             ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;11.062;;8.0;;3.0
HUELVA                                                                                                                                                                                                                                                    ;PUNTA UMBRÍA                                                                                                                                                                                                                                              ;PUNTA UMBRÍA                                                                                                                                                                                                                                              ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;;;4.0;49.5;1.0
HUELVA                                                                                                                                                                                                                                                    ;SAN JUAN DEL PUERTO                                                                                                                                                                                                                                       ;SAN JUAN DEL PUERTO                                                                                                                                                                                                                                       ;2023/01/26 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;19.95;;9.0;;3.0
HUELVA                                                                                                                                                                                                                                                    ;ALMONTE                                                                                                                                                                                                                                                   ;MATALASCAÑAS                                                                                                                                                                                                                                              ;2023/01/26 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;16.885;;2.0;33.5;3.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;CAMPUS EL CARMEN                                                                                                                                                                                                                                          ;2023/01/26 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;;6.67;3.0;38.0;1.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;LA ORDEN                                                                                                                                                                                                                                                  ;2023/01/26 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;13.725;;1.0;41.75;14.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;LOS ROSALES                                                                                                                                                                                                                                               ;2023/01/26 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;17.288;;1.0;;12.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;MARISMAS DEL TITÁN                                                                                                                                                                                                                                        ;2023/01/26 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;22.612;;8.0;;5.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;POZO DULCE                                                                                                                                                                                                                                                ;2023/01/26 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;24.183;7.902;3.0;;3.0
HUELVA                                                                                                                                                                                                                                                    ;HUELVA                                                                                                                                                                                                                                                    ;ROMERALEJO                                                                                                                                                                                                                                                ;2023/01/26 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;35.738;;;;9.0
HUELVA                                                                                                                                                                                                                                                    ;MOGUER                                                                                                                                                                                                                                                    ;EL ARENOSILLO                                                                                                                                                                                                                                             ;2023/01/26 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;;;3.0;65.0;3.0
HUELVA                                                                                                                                                                                                                                                    ;MOGUER                                                                                                                                                                                                                                                    ;MAZAGÓN                                                                                                                                                                                                                                                   ;2023/01/26 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;;;;53.75;7.0
HUELVA                                                                                                                                                                                                                                                    ;MOGUER                                                                                                                                                                                                                                                    ;MOGUER                                                                                                                                                                                                                                                    ;2023/01/26 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;;;;;
HUELVA                                                                                                                                                                                                                                                    ;NIEBLA                                                                                                                                                                                                                                                    ;NIEBLA                                                                                                                                                                                                                                                    ;2023/01/26 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;15.338;;8.0;;3.0
