D_PROVINCIA;D_MUNICIPIO;D_ESTACION;F_FECHA;D_HORA;'PM10';'PM25';'NO2';'O3';'SO2'
SEVILLA                                                                                                                                                                                                                                                   ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;2023/03/17 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;28.311;;6.0;93.125;4.0
SEVILLA                                                                                                                                                                                                                                                   ;DOS HERMANAS                                                                                                                                                                                                                                              ;DOS HERMANAS                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;;;12.0;88.625;3.0
SEVILLA                                                                                                                                                                                                                                                   ;GUILLENA                                                                                                                                                                                                                                                  ;COBRE LAS CRUCES                                                                                                                                                                                                                                          ;2023/03/17 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;14.939;;8.0;83.0;2.0
SEVILLA                                                                                                                                                                                                                                                   ;MAIRENA DEL ALJARAFE                                                                                                                                                                                                                                      ;ALJARAFE                                                                                                                                                                                                                                                  ;2023/03/17 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;22.185;;4.0;96.5;4.0
SEVILLA                                                                                                                                                                                                                                                   ;SAN NICOLÁS DEL PUERTO                                                                                                                                                                                                                                    ;SIERRA NORTE                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;12.996;8.653;3.0;112.75;5.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;BERMEJALES                                                                                                                                                                                                                                                ;2023/03/17 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;27.598;;12.0;71.375;5.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;CENTRO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;;;2.0;87.75;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;PRÍNCIPES                                                                                                                                                                                                                                                 ;2023/03/17 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;29.87;;8.0;;7.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;RANILLA                                                                                                                                                                                                                                                   ;2023/03/17 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;;9.098;14.0;;4.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SAN JERÓNIMO                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;;;;89.5;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SANTA CLARA                                                                                                                                                                                                                                               ;2023/03/17 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;28.033;10.335;9.0;94.875;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;TORNEO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;00:00                                                                                                                                                                                                                                                     ;25.532;8.757;;76.143;
SEVILLA                                                                                                                                                                                                                                                   ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;2023/03/17 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;28.638;;6.0;89.5;4.0
SEVILLA                                                                                                                                                                                                                                                   ;DOS HERMANAS                                                                                                                                                                                                                                              ;DOS HERMANAS                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;;;5.0;84.75;3.0
SEVILLA                                                                                                                                                                                                                                                   ;GUILLENA                                                                                                                                                                                                                                                  ;COBRE LAS CRUCES                                                                                                                                                                                                                                          ;2023/03/17 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;15.956;;6.0;79.125;2.0
SEVILLA                                                                                                                                                                                                                                                   ;MAIRENA DEL ALJARAFE                                                                                                                                                                                                                                      ;ALJARAFE                                                                                                                                                                                                                                                  ;2023/03/17 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;21.943;;4.0;91.375;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SAN NICOLÁS DEL PUERTO                                                                                                                                                                                                                                    ;SIERRA NORTE                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;13.274;8.749;3.0;111.375;5.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;BERMEJALES                                                                                                                                                                                                                                                ;2023/03/17 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;26.873;;8.0;66.5;5.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;CENTRO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;;;7.93;83.875;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;PRÍNCIPES                                                                                                                                                                                                                                                 ;2023/03/17 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;29.29;;6.0;;7.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;RANILLA                                                                                                                                                                                                                                                   ;2023/03/17 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;;8.612;11.0;;4.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SAN JERÓNIMO                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;;;;86.75;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SANTA CLARA                                                                                                                                                                                                                                               ;2023/03/17 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;29.193;10.026;7.0;90.875;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;TORNEO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;01:00                                                                                                                                                                                                                                                     ;25.348;8.526;10.0;73.286;2.0
SEVILLA                                                                                                                                                                                                                                                   ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;2023/03/17 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;27.659;;4.0;86.75;4.0
SEVILLA                                                                                                                                                                                                                                                   ;DOS HERMANAS                                                                                                                                                                                                                                              ;DOS HERMANAS                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;;;7.0;80.0;3.0
SEVILLA                                                                                                                                                                                                                                                   ;GUILLENA                                                                                                                                                                                                                                                  ;COBRE LAS CRUCES                                                                                                                                                                                                                                          ;2023/03/17 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;16.974;;6.0;74.5;2.0
SEVILLA                                                                                                                                                                                                                                                   ;MAIRENA DEL ALJARAFE                                                                                                                                                                                                                                      ;ALJARAFE                                                                                                                                                                                                                                                  ;2023/03/17 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;21.557;;3.0;85.0;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SAN NICOLÁS DEL PUERTO                                                                                                                                                                                                                                    ;SIERRA NORTE                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;13.829;8.749;3.0;110.0;4.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;BERMEJALES                                                                                                                                                                                                                                                ;2023/03/17 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;26.1;;10.0;61.125;5.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;CENTRO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;;;1.0;80.375;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;PRÍNCIPES                                                                                                                                                                                                                                                 ;2023/03/17 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;28.758;;7.0;;7.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;RANILLA                                                                                                                                                                                                                                                   ;2023/03/17 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;;8.612;8.0;;4.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SAN JERÓNIMO                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;;;;84.5;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;SANTA CLARA                                                                                                                                                                                                                                               ;2023/03/17 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;29.918;9.849;5.0;87.75;
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;TORNEO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;02:00                                                                                                                                                                                                                                                     ;24.979;8.434;10.0;70.857;2.0
SEVILLA                                                                                                                                                                                                                                                   ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;ALCALÁ DE GUADAÍRA                                                                                                                                                                                                                                        ;2023/03/17 00:00:00.000000000;03:00                                                                                                                                                                                                                                                     ;28.565;;5.0;83.5;4.0
SEVILLA                                                                                                                                                                                                                                                   ;DOS HERMANAS                                                                                                                                                                                                                                              ;DOS HERMANAS                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;03:00                                                                                                                                                                                                                                                     ;;;6.0;76.625;3.0
SEVILLA                                                                                                                                                                                                                                                   ;GUILLENA                                                                                                                                                                                                                                                  ;COBRE LAS CRUCES                                                                                                                                                                                                                                          ;2023/03/17 00:00:00.000000000;03:00                                                                                                                                                                                                                                                     ;17.714;;6.0;70.875;2.0
SEVILLA                                                                                                                                                                                                                                                   ;MAIRENA DEL ALJARAFE                                                                                                                                                                                                                                      ;ALJARAFE                                                                                                                                                                                                                                                  ;2023/03/17 00:00:00.000000000;03:00                                                                                                                                                                                                                                                     ;21.122;;3.0;78.75;3.0
SEVILLA                                                                                                                                                                                                                                                   ;SAN NICOLÁS DEL PUERTO                                                                                                                                                                                                                                    ;SIERRA NORTE                                                                                                                                                                                                                                              ;2023/03/17 00:00:00.000000000;03:00                                                                                                                                                                                                                                                     ;14.43;8.941;2.0;108.375;4.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;BERMEJALES                                                                                                                                                                                                                                                ;2023/03/17 00:00:00.000000000;03:00                                                                                                                                                                                                                                                     ;25.568;;8.0;57.25;5.0
SEVILLA                                                                                                                                                                                                                                                   ;SEVILLA                                                                                                                                                                                                                                                   ;CENTRO                                                                                                                                                                                                                                                    ;2023/03/17 00:00:00.000000000;03:00                                                                                                                                                                                                                                                     ;;;8.0;75.375;3.0
